"","X","x_TRUE","Temperature","TempError","y_TRUE","D47error","D47","Material"
"62",62,12.458705624315,12.3270574604168,-0.131648163898249,0.706865621771577,0.00627665343204858,0.713142275203626,1
"63",63,10.6645013274182,10.8858553293794,0.221354001961191,0.65014240079902,0.000852247713385531,0.650994648512406,1
"64",64,9.90708196245946,10.0808482044676,0.173766242008097,0.632072565323898,-0.00949811216104701,0.622574453162851,1
"65",65,9.263292059834,9.29791767713426,0.0346256173002588,0.609137530739635,0.00656143336874124,0.615698964108376,1
"66",66,8.7600914246724,8.79501269095364,0.034921266281238,0.578524247004501,-0.0102682970844013,0.5682559499201,1
"67",67,11.8290570062482,11.7303994757839,-0.0986575304642911,0.686817339907849,0.00103540548245978,0.687852745390308,1
"68",68,13.1281650494309,13.2119902287909,0.0838251793599602,0.738830227649731,-0.00316234872462537,0.735667878925105,1
"69",69,14.9393927030863,14.8408279202369,-0.0985647828494645,0.811471782999161,0.0143056263366668,0.825777409335828,1
"70",70,13.2782871498534,13.2300494335432,-0.0482377163101263,0.761148601017464,-0.0109431729155938,0.75020542810187,1
"71",71,11.5429306660273,11.7181597443252,0.175229078297976,0.686675047952725,0.000713029704017418,0.687388077656742,1
"72",72,14.0986825746926,14.1252214096355,0.0265388349429149,0.81379831207506,0.00794192636991786,0.821740238444978,1
"73",73,9.05701644472011,9.16594293310652,0.108926488386416,0.585231676306742,-0.0107984298669894,0.574433246439752,1
"74",74,7.58629128928228,7.61256320797101,0.0262719186887274,0.536310338006641,0.00737126619183302,0.543681604198474,1
"75",75,13.808009420661,13.8337084233714,0.0256990027103111,0.751862407940152,-0.02101781289181,0.730844595048342,1
"76",76,13.5933891017402,13.1928391661333,-0.400549935606879,0.75241651586982,0.00234929064014265,0.754765806509963,1
"77",77,14.126670972229,13.9390432629344,-0.187627709294504,0.776772481897391,-0.0055039271839477,0.771268554713443,1
"78",78,10.6345621036493,10.4248928338374,-0.209669269811976,0.635943831581334,-0.00167594159011819,0.634267889991216,1
"79",79,14.5595317851068,14.4082146170542,-0.151317168052598,0.812254229880099,-0.00465798259357846,0.807596247286521,1
"80",80,14.9971613274089,14.7885228662192,-0.208638461189651,0.842719379445742,0.00184204260428822,0.84456142205003,1
"81",81,15.1134081776845,14.8956566549896,-0.217751522694926,0.837140109251495,0.0135461596323554,0.85068626888385,1
"82",82,10.9194612603237,11.101913120654,0.182451860330317,0.70310108847361,0.00316303811275102,0.706264126586361,1
"83",83,10.018265429794,9.91437077649423,-0.103894653299778,0.667363338973703,-0.0014334462135615,0.665929892760142,1
"84",84,8.99929736624792,9.11624269203729,0.116945325789371,0.587400773536635,0.00468636202330028,0.592087135559935,1
"85",85,11.7577870723063,11.7488900450749,-0.00889702723144276,0.706588695347855,-0.00386696677392965,0.702721728573926,1
"86",86,13.0238542070625,13.074586209011,0.0507320019484588,0.739083663291202,0.00551009401189589,0.744593757303098,1
"87",87,10.7511633543639,10.7321010850507,-0.0190622693131528,0.669758812138373,0.00787997878053604,0.677638790918909,1
"88",88,13.5134909486236,13.549212026183,0.0357210775594077,0.781511142967736,-0.00848576540048368,0.773025377567253,1
"89",89,12.2968572641744,12.3847870581109,0.0879297939365258,0.705550299261088,-0.00259127580566738,0.702959023455421,1
"90",90,12.1525935712735,11.9499545747009,-0.202638996572618,0.714850683787224,0.0101576777193207,0.725008361506545,1
"91",91,12.0023366206136,11.9763577928731,-0.0259788277404484,0.713262294707828,0.00112975916897304,0.714392053876801,1
"92",92,11.3968157588035,11.407556453731,0.010740694927416,0.645806959096787,-0.0023417553312747,0.643465203765512,1
"93",93,10.8127043502184,10.8494504500521,0.0367460998336837,0.668316137111302,0.0010747279295685,0.669390865040871,1
"94",94,14.5439652955156,14.0438470590888,-0.500118236426754,0.787607567273666,0.00804155279605472,0.795649120069721,1
"95",95,9.46323807132899,9.40964251150129,-0.0535955598276979,0.628297238060876,0.00594155893204013,0.634238796992916,1
"96",96,12.8185195790643,12.8296827044302,0.0111631253658646,0.709712167288266,-0.0132054121078676,0.696506755180398,1
"97",97,10.7868153589079,10.7613304365986,-0.0254849223092431,0.653230305499917,-0.00187060849213052,0.651359697007787,1
"98",98,8.8633602242394,8.68797721241041,-0.17538301182899,0.630551856544722,-0.00254549331982552,0.628006363224896,1
"99",99,14.5802636678624,14.2234104569276,-0.356853210934828,0.822292815601189,0.00639434524726795,0.828687160848457,1
"100",100,10.8547583531478,10.7755365690943,-0.0792217840534914,0.636242317568849,-0.00261376563911098,0.633628551929738,1
"101",101,11.9031152064863,12.2965101488054,0.393394942319064,0.702431416868572,-0.00109053698722741,0.701340879881345,1
"102",102,13.5166028813408,13.4252380471638,-0.0913648341769423,0.78453016665383,-0.00622017923913213,0.778309987414698,1
"103",103,15.4732241692969,15.2110662594307,-0.262157909866206,0.827136463020383,0.00776125772673139,0.834897720747114,1
"104",104,11.5680320672543,11.6077769005538,0.0397448332995496,0.711822961800503,0.0065843175989185,0.718407279399422,1
"105",105,13.738345160315,13.4081434158498,-0.33020174446519,0.71535730468366,0.00838372136315259,0.723741026046812,1
"106",106,10.7378490377771,10.8500170940623,0.112168056285207,0.680429823063924,-0.000150545937655201,0.680279277126269,1
"107",107,10.2652742126814,10.1879067365471,-0.0773674761342741,0.625948985660446,-0.00305494258829392,0.622894043072152,1
"108",108,5.93716611762962,5.89869181171664,-0.038474305912977,0.490015940213729,-0.019457468026144,0.470558472187585,1
"109",109,13.707931083211,13.5030770498534,-0.204854033357637,0.756778329218386,0.0134743706310349,0.770252699849421,1
"110",110,17.545897041396,17.7814091667894,0.235512125393316,0.873130364475853,-0.00947494408321354,0.86365542039264,1
"111",111,15.0133976854082,15.1021802441747,0.0887825587665166,0.817568508980936,-0.000271834275461343,0.817296674705475,1
"112",112,14.0405915717787,14.2997748542891,0.259183282510429,0.764454457630585,-0.0113027531092511,0.753151704521334,1
"113",113,11.5433184734579,11.6333949746549,0.0900765011969809,0.700884217451616,0.00123135198096182,0.702115569432578,1
"114",114,13.2895794864812,13.188466745771,-0.101112740710226,0.788784386398111,-0.0111310472676577,0.777653339130453,1
"115",115,12.8071114628357,12.9348012903503,0.127689827514591,0.76285349947876,-0.000795019842064982,0.762058479636695,1
"116",116,10.4915434698457,10.6807683120534,0.18922484220774,0.662296425296298,0.00500653737036462,0.667302962666662,1
"117",117,9.56023159082844,9.39073635564247,-0.169495235185962,0.627025107959845,9.38053174573564e-05,0.627118913277302,1
"118",118,12.3963901970615,12.3265364011805,-0.0698537958810057,0.719600623093844,-0.00871824874068034,0.710882374353164,1
"119",119,16.309984799287,16.451727188848,0.141742389561013,0.868980621482846,0.00989102038588398,0.87887164186873,1
"120",120,12.9205682949581,13.0058800483833,0.0853117534252148,0.751499817419483,0.00549709529567752,0.756996912715161,1
"121",121,12.7987192278835,12.855066323021,0.056347095137474,0.734347405778404,-0.00589214150458669,0.728455264273818,1
"122",122,15.4231365275275,15.3178240850354,-0.105312442492121,0.821705795771665,-0.013107298596375,0.80859849717529,1
"123",123,8.54699103156838,8.3034172883443,-0.243573743224078,0.578993440047453,0.0117837671819792,0.590777207229432,1
"124",124,13.8749385325283,14.0095417953644,0.134603262836093,0.73554571859872,9.19889535623239e-05,0.735637707552282,1
"125",125,11.0779966748123,11.0449283883143,-0.0330682864980463,0.675910924707512,-0.0029136428054346,0.672997281902078,1
"126",126,12.488148694397,12.5384231448381,0.0502744504411462,0.741288834239825,0.000595558859828525,0.741884393099654,1
"127",127,11.0146532663857,11.0920584151875,0.07740514880189,0.702137526022021,-0.0069549650013985,0.695182561020623,1
"128",128,13.6605388812968,13.5507884482443,-0.10975043305251,0.774225235484077,0.0020931100286316,0.776318345512708,1
"129",129,13.6223681186335,13.592560706438,-0.0298074121954792,0.794128563186089,0.0170978467224856,0.811226409908575,1
"130",130,8.06043113871692,7.8897444238188,-0.170686714898122,0.572119454471034,-0.0113869893806379,0.560732465090396,1
"131",131,16.0647221933902,15.9402603047854,-0.124461888604831,0.882260000056659,0.0120454581600986,0.894305458216757,1
"132",132,11.5162250707967,11.600834833698,0.0846097629013876,0.717168969909502,-0.00227551844750585,0.714893451461996,1
"133",133,15.9107263110044,15.6729029795163,-0.23782333148808,0.865912926619525,0.00176798312588905,0.867680909745414,1
"134",134,14.5038264504776,14.3673804266319,-0.136446023845703,0.818440626425047,0.00557149880677857,0.824012125231826,1
"135",135,12.2868376193749,12.1727406700329,-0.114096949341995,0.722754510022429,-0.000374067920326137,0.722380442102103,1
"136",136,11.0639851437077,11.1067545472205,0.0427694035127963,0.669835502446897,-0.0148297433129304,0.655005759133967,1
"137",137,8.41650241958691,8.46272868268293,0.0462262630960274,0.603755583947048,-0.00566813588558234,0.598087448061466,1
"138",138,7.5761862427021,7.86222064939281,0.286034406690713,0.540721683625746,0.00503745283862518,0.545759136464371,1
"139",139,10.7596780588151,10.9033301054299,0.143652046614775,0.672775550179881,0.00261647085746693,0.675392021037348,1
"140",140,16.0002349406708,15.9080094713602,-0.0922254693106289,0.864230987655342,-0.00207597533854924,0.862155012316792,1
"141",141,10.9375752082209,10.9267422803815,-0.0108329278394332,0.679092907790631,-0.00852296780799494,0.670569939982637,1
"142",142,12.2813700435733,12.2551958091965,-0.0261742343767443,0.750802394290799,-0.0129476453417282,0.737854748949071,1
"143",143,10.5863534624334,10.180619179731,-0.405734282702381,0.635170996062116,-0.00772337416905562,0.62744762189306,1
"144",144,10.3385063431691,10.274199797253,-0.0643065459160721,0.659129740156936,0.0077210305776504,0.666850770734587,1
"145",145,10.6424024389706,10.7245066743618,0.082104235391174,0.667263431141425,0.00793786451491832,0.675201295656344,1
"146",146,12.275999114846,12.222138590741,-0.0538605241050533,0.724273077863553,0.00113935597993726,0.72541243384349,1
"147",147,7.81311058004693,7.80785518345898,-0.00525539658795089,0.526127670726638,-0.00171576921196764,0.52441190151467,1
"148",148,10.0005638808452,10.0625657159374,0.0620018350921343,0.594933572786303,-0.00304339629337816,0.591890176492925,1
"149",149,11.5723713549752,11.5896227842627,0.0172514292874281,0.682052405042603,0.0202265643739563,0.70227896941656,1
"150",150,8.86849596772408,8.74880757679568,-0.119688390928405,0.532604529536899,0.00240883159217947,0.535013361129078,1
"151",151,15.7637806122971,15.6736002186124,-0.0901803936847158,0.843847194501381,0.00179688014083491,0.845644074642216,1
"152",152,14.2093625909583,14.3802460200415,0.170883429083238,0.792093256510706,0.00581725731017379,0.797910513820879,1
"153",153,15.3457862922926,15.1951650625814,-0.150621229711215,0.802648171843295,0.00694382036549709,0.809591992208792,1
"154",154,10.7965072835575,10.9276393538682,0.131132070310713,0.669624239197392,0.000350941002937465,0.66997518020033,1
"155",155,12.6717377424001,12.7261698317253,0.0544320893251905,0.739904937034499,-0.00378545531260845,0.736119481721891,1
"156",156,12.3873389482534,12.2728592661029,-0.114479682150532,0.7437130859802,0.00741491929529296,0.751128005275493,1
"157",157,9.3906101869386,9.60626065906526,0.21565047212666,0.622838067996912,-0.000523800944394488,0.622314267052518,1
"158",158,10.0125932849059,9.76150169026991,-0.251091594635936,0.595080969595136,-0.00428117697799302,0.590799792617143,1
"159",159,12.4565197077974,12.4403885914503,-0.0161311163471866,0.729811550477942,-0.0117782255453801,0.718033324932562,1
"160",160,12.0954706277961,12.2257132757581,0.130242647961953,0.729081535501915,-0.00123607361635734,0.727845461885558,1
"161",161,13.0530693551119,12.9785693630635,-0.0744999920483755,0.767065969815117,-0.000597165186644958,0.766468804628472,1
"162",162,10.6106667056693,10.6715641277507,0.0608974220814123,0.680585855477555,0.00306089806341913,0.683646753540974,1
"163",163,12.3277607988562,12.2134125279115,-0.114348270944671,0.665052339019463,-0.0098410682701713,0.655211270749291,1
"164",164,9.36281957487696,9.19865974884084,-0.164159826036118,0.596871407440401,0.00788472430855487,0.604756131748956,1
"165",165,11.3053701186859,11.029342637934,-0.276027480751909,0.671671248417059,-0.0135717228525382,0.658099525564521,1
"166",166,10.9358352422658,10.7337754186986,-0.202059823567187,0.655548455454406,0.00406036560791046,0.659608821062317,1
"167",167,16.6314686170134,16.3894909472526,-0.241977669760786,0.875013354555399,-0.00647537232368594,0.868537982231713,1
"168",168,13.2358542385879,13.2918252832086,0.0559710446206956,0.76047364800644,0.00272105812204711,0.763194706128487,1
"169",169,9.83770271570436,9.94356530485406,0.105862589149702,0.60767637982198,-0.0134808192817605,0.594195560540219,1
"170",170,13.1214135103659,13.1530157685998,0.0316022582339518,0.743798685366716,-0.000967781533751583,0.742830903832965,1
"171",171,13.9199724065248,14.0689159973188,0.148943590794019,0.798195619574246,-0.00284546744710149,0.795350152127145,1
"172",172,15.1921382629752,15.3918160532815,0.199677790306289,0.871716208750961,0.0100456633555152,0.881761872106476,1
"173",173,12.3680821848311,12.239776562752,-0.128305622079026,0.732580611531177,-0.00138500314417582,0.731195608387001,1
"174",174,14.0650600627116,13.8962299058071,-0.1688301569045,0.760157098268657,0.00368275582222103,0.763839854090878,1
"175",175,14.6875111908353,14.7448759513783,0.0573647605429884,0.790509796058439,-0.00396103641575157,0.786548759642687,1
"176",176,10.5070348468545,10.4207715354812,-0.0862633113733448,0.630938192814899,0.00437111991910354,0.635309312734002,1
"177",177,13.5114074106448,13.3626563973566,-0.148751013288182,0.727863018233239,-0.00451343746949353,0.723349580763746,1
"178",178,9.12799602467723,9.37240378905743,0.244407764380202,0.554209922122281,0.00157197919181624,0.555781901314098,1
"179",179,11.8776244040526,11.9638118518234,0.0861874477707977,0.695923120425786,-0.0179040139871147,0.678019106438671,1
"180",180,9.67002276962535,9.68606510185862,0.0160423322332637,0.605422132954331,0.000691622712926729,0.606113755667258,1
"181",181,13.798968196773,13.9438932943962,0.144925097623223,0.816654265116767,-0.00940438500133483,0.807249880115432,1
"182",182,16.5082897840198,16.5480194980629,0.0397297140431422,0.849395951719424,-0.0121967150223908,0.837199236697033,1
"183",183,10.0266011656974,10.1876234666831,0.16102230098564,0.651925972884459,-0.000727114085703038,0.651198858798756,1
"184",184,15.4376204845756,15.5632056221304,0.125585137554784,0.823447419780409,0.00149639907041043,0.824943818850819,1
"185",185,9.41040405148989,9.40686588294865,-0.00353816854124762,0.577121168140602,0.00150269248146707,0.578623860622069,1
"186",186,12.1180088504785,11.932083867515,-0.185924982963453,0.722341907158054,0.0133603253774471,0.735702232535502,1
"187",187,12.3852168904799,12.3434044294935,-0.0418124609864352,0.723001914898729,-0.00917245347051116,0.713829461428218,1
"188",188,11.9494162948052,12.0953109460231,0.145894651217814,0.695452842039835,-0.00729670319583972,0.688156138843996,1
"189",189,14.0535194444224,13.8812412945464,-0.172278149876044,0.783889883762794,0.00540450370015444,0.789294387462949,1
"190",190,14.1187954205689,13.9429339540872,-0.175861466481672,0.802024646296918,0.0131579124542761,0.815182558751194,1
"191",191,14.0004721341762,14.402120994483,0.401648860306839,0.825934417370384,-0.00395137726898334,0.821983040101401,1
"192",192,13.2510354464824,13.0054305446031,-0.245604901879353,0.742796915369061,-0.00015112002911142,0.74264579533995,1
"193",193,14.6497941958089,14.7576850114787,0.107890815669802,0.797752583622381,-0.000251730664851458,0.797500852957529,1
"194",194,14.928579876385,14.9734722338524,0.0448923574674693,0.813407600832795,0.00679219095290057,0.820199791785695,1
"195",195,8.3128855092146,8.01583343716055,-0.297052072054049,0.549347513105125,-0.00118123745530995,0.548166275649815,1
"196",196,14.5589564188869,14.4064625938542,-0.152493825032694,0.812495101684356,-0.0084912678604244,0.804003833823932,1
"197",197,13.6634838931596,13.6121540788643,-0.0513298142953145,0.7744080718631,0.00904829226601165,0.783456364129111,1
"198",198,10.8427937259795,11.0230088348064,0.180215108826934,0.686478568244642,0.000979828503368843,0.68745839674801,1
"199",199,21.8556716770968,21.9304646873868,0.0747930102900485,1.09714798398455,-0.0047140535655154,1.09243393041903,1
"200",200,10.1627817538701,10.2681256677928,0.105343913922632,0.668751632630236,0.00739474029972988,0.676146372929965,1
"201",201,12.4519741983954,12.4406755824403,-0.0112986159551583,0.717261543344557,0.00265442885897161,0.719915972203529,1
"202",202,9.92305305544883,9.65050339820475,-0.272549657244077,0.634463445878702,-0.00160486171905003,0.632858584159652,1
"203",203,11.0927157615264,10.8716980086876,-0.221017752838715,0.660498183895353,0.0128076097215575,0.673305793616911,1
"204",204,13.0421018027219,12.8851187841603,-0.156983018561605,0.75699557931672,-0.0136095452662901,0.74338603405043,1
"205",205,9.38406888410862,9.16809150698275,-0.215977377125869,0.617224766941752,-0.00625098629820143,0.61097378064355,1
"206",206,8.65192805029017,8.50464181764184,-0.147286232648329,0.594952426973967,0.00148830330298316,0.59644073027695,1
"207",207,9.20138930080694,9.36364998204491,0.16226068123797,0.624912972224331,-0.00757143527597706,0.617341536948354,1
"208",208,11.4340409829386,11.5733435280205,0.13930254508192,0.698066518261523,-0.00642540221870862,0.691641116042814,1
"209",209,14.443529322159,14.4057669036902,-0.037762418468736,0.790693577208595,0.00814659054165555,0.79884016775025,1
"210",210,9.93066352545763,9.69549344083537,-0.235170084622264,0.598086650773697,0.0139682771978507,0.612054927971548,1
"211",211,11.3870514082445,11.3478309522962,-0.0392204559483156,0.677270060775213,0.00507913100298327,0.682349191778196,1
"212",212,6.61021971399932,6.52390690077346,-0.0863128132258583,0.493383185479912,0.00282761002771167,0.496210795507624,1
"213",213,12.4867184411392,12.4422766306518,-0.0444418104873809,0.753539503237992,-0.00126210773341483,0.752277395504577,1
"214",214,13.9118394811748,14.0790048005684,0.167165319393613,0.771401597748678,0.00246882281505044,0.773870420563728,1
"215",215,10.2585308583147,10.3199618153341,0.0614309570194786,0.649068288276535,0.010244714809135,0.65931300308567,1
"216",216,13.7524748161393,13.5565530870822,-0.195921729057062,0.806755005322058,0.00844507371483403,0.815200079036892,1
"217",217,9.66387483427303,9.4346237998919,-0.22925103438113,0.595244825430911,-0.0024380550782209,0.59280677035269,1
"218",218,14.0811349468481,14.3342196299367,0.253084683088627,0.778729226212525,0.00162514364940633,0.780354369861931,1
"219",219,12.9997859082366,12.8578655429732,-0.141920365263341,0.740778519689778,0.00137960555593156,0.74215812524571,1
"220",220,14.9205728631072,14.9106100160407,-0.00996284706655925,0.811069005111008,-0.0124190524121057,0.798649952698902,1
"221",221,15.8201241020448,16.0746924310164,0.254568328971648,0.852817838084683,-0.00885951871807962,0.843958319366603,1
"222",222,11.2409844822555,11.0118212156878,-0.229163266567673,0.742344730292142,0.0115755099218459,0.753920240213988,1
"223",223,10.1515372369592,10.2845422352397,0.133004998280536,0.646926786445547,-0.00889802522542451,0.638028761220123,1
"224",224,8.27510281073084,8.29606610968103,0.0209632989501853,0.558519811038559,0.000607735320666766,0.559127546359226,1
"225",225,12.9483226774795,13.2439730374795,0.295650359999993,0.744596383637868,0.00465460794978585,0.749250991587654,1
"226",226,15.2709899390153,15.1589803774894,-0.112009561525862,0.809298747099855,-0.00950422096432655,0.799794526135529,1
"227",227,10.5022924405635,10.6948230001643,0.192530559600895,0.636887294956393,-0.00824388531653155,0.628643409639861,1
"228",228,16.6866088432836,16.8396739502552,0.153065106971619,0.890286564134049,0.00861243051242517,0.898898994646474,1
"229",229,15.0069941147714,15.1959785265129,0.188984411741445,0.886705080276986,0.00849321225925048,0.895198292536237,1
"230",230,9.71633912858617,9.69818409093159,-0.018155037654574,0.629789702107188,0.0120276354601756,0.641817337567363,1
"231",231,12.0468981795012,12.1664364476312,0.119538268130029,0.682209159992104,0.00313356986033509,0.685342729852439,1
"232",232,13.6991766592039,13.6513471299356,-0.047829529268281,0.79799336679792,0.00313365820369461,0.801127025001614,1
"233",233,9.64918473862844,9.49214838627669,-0.157036352351743,0.574232978022811,-0.0173422085220899,0.556890769500721,1
"234",234,9.28277078633124,9.30274026419089,0.0199694778596533,0.615418767879341,-0.00105037110376819,0.614368396775573,1
"235",235,8.69125794195971,8.72678736285691,0.0355294208972002,0.610981127265455,0.00856238188555249,0.619543509151007,1
"236",236,9.40023317861128,9.48055420914523,0.0803210305339472,0.619563402689908,-0.00664258287383688,0.612920819816071,1
"237",237,9.81202168167338,9.87322221114424,0.0612005294708578,0.619428757001571,-0.00278788406832665,0.616640872933244,1
"238",238,9.02150254836574,9.06231299762883,0.0408104492630923,0.600992403392729,-0.00737312018152926,0.593619283211199,1
"239",239,10.4935862237701,10.487962147923,-0.00562407584707408,0.669381069665004,-0.00614227863206428,0.66323879103294,1
"240",240,14.5662997827069,14.4145066227127,-0.151793159994199,0.801577073385301,0.000493820612931608,0.802070893998233,1
"241",241,15.2252390752008,15.2308767210865,0.00563764588569384,0.809592753173487,0.00989805018136497,0.819490803354852,1
"242",242,13.4314431718151,13.4053012786514,-0.0261418931636855,0.725747127471686,-0.00932977690588636,0.716417350565799,1
"243",243,15.6112391367981,15.5616815928374,-0.0495575439607477,0.884902936741336,-0.000562499933450882,0.884340436807886,1
