,x_TRUE,Temperature,TempError,y_TRUE,D47error,D47,Material
41,11.92777008,11.87151841,-0.056251669,0.705768617,1.88E-06,0.705770496,1
42,11.2828664,11.22141067,-0.061455737,0.727355422,-0.001103569,0.726251853,1
43,12.18801884,12.30695996,0.118941115,0.683415436,0.002687355,0.686102792,1
44,11.38567068,11.42866653,0.042995846,0.703257485,-0.001662181,0.701595304,1
45,11.20418852,11.03665323,-0.167535293,0.663393447,-0.00450844,0.658885007,1
46,11.3772562,11.41158501,0.034328809,0.679593307,0.011508049,0.691101355,1
47,11.72214477,11.77611356,0.053968781,0.716018657,-0.007539753,0.708478904,1
48,11.29849643,11.39585486,0.097358432,0.701695353,-0.003285733,0.69840962,1
49,12.45863279,12.41977577,-0.038857017,0.756236634,-0.001220819,0.755015815,1
50,12.42513715,12.36288664,-0.062250515,0.726928489,-0.009818764,0.717109725,1
51,9.61512864,9.334399326,-0.280729314,0.642530209,-0.001987282,0.640542927,1
52,12.49110487,12.57241713,0.081312263,0.715578951,0.012219756,0.727798707,1
53,11.69578984,11.55450934,-0.141280506,0.720733904,0.008827128,0.729561032,1
54,13.07664617,13.03661192,-0.040034245,0.738563827,-0.006109902,0.732453925,1
55,12.31116681,11.89867299,-0.412493827,0.754484076,-0.010575228,0.743908848,1
56,10.23878088,10.23750533,-0.001275546,0.640771567,-0.008760195,0.632011372,1
57,11.5895426,11.32956378,-0.259978814,0.69975154,0.013063991,0.712815531,1
58,10.24000503,10.3453342,0.105329175,0.62562575,-0.015902258,0.609723492,1
59,11.37911546,11.29012349,-0.088991967,0.693228508,-0.009180722,0.684047785,1
60,12.36656604,12.4909513,0.124385257,0.744222572,-0.002551025,0.741671547,1
61,11.08854671,11.34061554,0.252068826,0.662225659,0.005214774,0.667440433,1
62,11.32988728,11.17984473,-0.150042554,0.710217436,0.014998554,0.72521599,1
63,12.04626265,12.35503658,0.308773929,0.689222791,-0.005937237,0.683285554,1
64,10.86834818,10.91088097,0.042532788,0.666923498,-0.009617519,0.657305979,1
65,11.81006761,11.90634851,0.096280904,0.701414759,-0.017687797,0.683726961,1
66,11.61414431,11.77655775,0.162413434,0.701868063,-0.007535457,0.694332606,1
67,10.82173622,10.82670679,0.004970576,0.665920297,-0.013973961,0.651946336,1
68,13.66964575,13.55300052,-0.116645234,0.751417131,-0.013818976,0.737598155,1
69,13.2837817,13.33293349,0.04915179,0.75512716,-0.007960216,0.747166944,1
70,11.74008654,11.5999956,-0.140090939,0.693708112,-0.005292625,0.688415487,1
71,11.35914748,11.61829204,0.259144563,0.631080539,-0.006514424,0.624566115,1
72,13.38760331,13.5510118,0.16340849,0.743009623,-0.00790044,0.735109182,1
73,12.59290241,12.6736485,0.080746088,0.714187458,0.00119036,0.715377818,1
74,12.01760706,12.13993788,0.12233082,0.652665444,-0.012973743,0.639691701,1
75,11.58762435,11.49589087,-0.091733478,0.711484004,-0.001228744,0.71025526,1
76,12.3033919,12.35460497,0.051213068,0.743482272,0.009083337,0.752565609,1
77,13.01402178,12.93844188,-0.075579909,0.738825258,-0.01340444,0.725420818,1
78,13.49594651,13.51392299,0.017976481,0.774392454,0.00598417,0.780376624,1
79,11.85762492,11.87472641,0.01710149,0.734449556,0.003781214,0.73823077,1
80,13.38978786,13.73302614,0.343238285,0.780269166,-0.014291838,0.765977329,1
81,12.22164059,12.33518134,0.113540747,0.716918068,-0.000385236,0.716532832,1
82,10.77378688,10.70023336,-0.073553514,0.676322824,0.00114727,0.677470094,1
83,12.64225511,12.77884331,0.136588204,0.705190766,-0.00971757,0.695473196,1
84,11.88773832,11.81459916,-0.073139152,0.704646825,0.012091393,0.716738218,1
85,12.57480341,12.58303138,0.008227973,0.779157221,0.006020798,0.785178019,1
86,11.91079612,11.80351989,-0.107276236,0.700538357,-0.013532305,0.687006052,1
87,12.33327921,12.55835284,0.225073632,0.752343974,-0.022288462,0.730055512,1
88,11.77665146,11.68959393,-0.087057536,0.708241082,0.009065387,0.717306469,1
89,11.3474589,10.99502896,-0.352429939,0.677945597,0.015352306,0.693297903,1
90,12.61737844,12.52601603,-0.091362411,0.713200555,-0.003757703,0.709442852,1
91,13.51856501,13.36498753,-0.153577485,0.740103096,0.00408337,0.744186466,1
92,10.3725451,10.55207,0.179524896,0.620177693,0.001830783,0.622008476,1
93,12.29142742,12.26897683,-0.022450591,0.739339811,-0.008886613,0.730453198,1
94,13.17176128,13.19488975,0.023128479,0.733385389,0.005174641,0.738560029,1
95,12.21443446,12.29817673,0.083742274,0.74089759,-0.004802837,0.736094752,1
96,13.52049244,13.10325959,-0.417232842,0.792804514,-0.002549835,0.790254678,1
97,12.39151226,12.14902705,-0.242485214,0.717248978,-0.007937382,0.709311596,1
98,12.79533962,12.68604861,-0.109291007,0.734177177,0.011501624,0.745678801,1
99,12.65128415,12.53305793,-0.118226228,0.714261111,0.005605401,0.719866511,1
100,11.23101446,11.26884663,0.037832176,0.660081944,-0.002163804,0.657918139,1
101,10.67042547,11.03403392,0.363608449,0.650721428,-0.00805751,0.642663917,1
102,11.41289478,11.39943929,-0.013455488,0.687165576,-0.001209878,0.685955698,1
103,10.52491649,10.9054102,0.380493712,0.654775138,-0.012305185,0.642469953,1
104,13.37544061,13.39309148,0.017650869,0.776498809,0.013592532,0.790091341,1
105,13.05562517,13.21130791,0.155682744,0.761996162,-0.003203158,0.758793003,1
106,11.46283863,11.41202277,-0.050815856,0.721174185,0.011311324,0.732485508,1
107,12.47688383,12.43553119,-0.041352641,0.729073419,-0.007141831,0.721931587,1
108,12.26207898,12.25862821,-0.003450773,0.721515114,0.00675059,0.728265704,1
109,12.34887035,12.34931036,0.000440016,0.732864757,-0.006427796,0.726436961,1
110,11.93607604,12.1123433,0.176267269,0.691016065,0.004065157,0.695081222,1
111,12.25837333,12.29722854,0.038855207,0.744861207,0.006523025,0.751384233,1
112,10.03943583,10.26537875,0.225942921,0.605256405,-0.011670064,0.593586341,1
113,11.12287735,11.19800813,0.075130773,0.656058838,0.001717509,0.657776347,1
114,11.6064238,11.64350234,0.037078542,0.724885428,-0.001248477,0.72363695,1
115,12.58204923,12.64477619,0.062726952,0.755145449,0.01344452,0.768589969,1
116,12.40097787,12.63914939,0.23817152,0.767955954,0.005647472,0.773603426,1
117,11.25839714,11.28805604,0.029658906,0.697397349,-0.006125624,0.691271726,1
118,12.71430286,12.65498319,-0.059319672,0.743637052,0.002122722,0.745759774,1
119,11.55772552,11.47207367,-0.085651848,0.706791799,0.001986559,0.708778358,1
120,12.7036945,12.60127859,-0.102415916,0.742569487,-0.001715102,0.740854384,1
121,11.98324449,11.99398649,0.010741996,0.692894246,0.004204803,0.697099049,1
122,11.86645832,11.81895374,-0.047504583,0.708095682,-0.00263308,0.705462602,1
123,11.41435389,11.44008982,0.025735935,0.656910032,-0.002754224,0.654155809,1
124,13.27912741,13.25751422,-0.02161319,0.734880752,-0.0041198,0.730760952,1
125,13.17470276,13.11771674,-0.056986025,0.751584959,0.008471289,0.760056248,1
126,11.98124684,11.93394622,-0.047300618,0.704076612,0.004891779,0.708968391,1
127,11.6791418,11.59070321,-0.088438586,0.703251213,0.001552951,0.704804164,1
128,11.69926488,11.60385144,-0.095413441,0.717518386,0.004670655,0.722189041,1
129,12.39039388,12.18221637,-0.208177507,0.722461658,0.002331511,0.724793169,1
130,13.24852117,13.46201598,0.213494808,0.778339161,0.007739961,0.786079122,1
131,11.75490721,12.11450486,0.359597647,0.699612432,-0.002535969,0.697076463,1
132,11.98530073,11.85000073,-0.135300004,0.688918685,0.002700714,0.691619399,1
133,12.41124558,12.59746974,0.186224166,0.717781807,0.00650512,0.724286927,1
134,12.82591485,12.41613462,-0.409780234,0.730304898,0.002286285,0.732591183,1
135,11.38752174,11.32786484,-0.059656898,0.711879917,-0.001605334,0.710274583,1
136,11.57863984,11.33421869,-0.244421149,0.69128847,-0.002809397,0.688479073,1
137,11.25474334,11.20244171,-0.052301631,0.690167713,-0.005191986,0.684975727,1
138,12.48047728,12.46919269,-0.011284591,0.764527807,-0.008674843,0.755852965,1
139,12.45268606,12.62105699,0.168370934,0.725102167,-0.0049941,0.720108067,1
140,12.20633403,12.107286,-0.099048033,0.661750498,0.005308702,0.6670592,1
141,12.28492092,12.18811758,-0.096803339,0.737226712,-0.00069737,0.736529343,1
142,11.51751129,11.19956045,-0.317950847,0.663221597,0.010485028,0.673706626,1
143,11.5258635,11.49199165,-0.033871851,0.690077065,-0.002488321,0.687588744,1
144,12.90827204,13.00357363,0.095301593,0.714094516,0.001349887,0.715444403,1
145,12.01985178,12.05736175,0.037509971,0.710449253,0.011223129,0.721672382,1
146,12.78370494,12.77627093,-0.00743401,0.741175691,-0.003451733,0.737723958,1
147,10.9862496,11.11483945,0.128589857,0.679917843,0.000856398,0.680774241,1
148,10.80839991,10.95223651,0.143836597,0.632206134,0.019799994,0.652006129,1
149,10.77695203,10.65398406,-0.122967972,0.663465215,-0.015123837,0.648341378,1
150,11.58819661,11.55863697,-0.029559641,0.689851437,-0.007447449,0.682403988,1
151,11.59741181,11.35739201,-0.240019799,0.638869164,-0.009253007,0.629616156,1
152,13.4891035,13.60952215,0.120418654,0.788040808,-0.003902197,0.784138611,1
153,10.99370779,10.9842054,-0.009502397,0.685283815,-0.005937625,0.67934619,1
154,10.61708915,10.38670842,-0.230380728,0.681010941,0.000997781,0.682008722,1
155,11.62791601,11.66849453,0.040578522,0.676730732,-0.004677623,0.672053109,1
156,13.2637969,13.28293949,0.019142587,0.757601391,-0.006055473,0.751545918,1
157,11.49427966,11.52972285,0.035443192,0.721488709,-0.009875916,0.711612794,1
158,13.51694993,13.27253034,-0.244419587,0.745419836,0.001167402,0.746587238,1
159,10.58946903,10.54479112,-0.044677907,0.674290713,0.008678001,0.682968714,1
160,11.3926591,11.21668907,-0.175970032,0.709470997,-0.00257599,0.706895007,1
161,12.14021908,11.89180965,-0.24840943,0.701640575,0.006718463,0.708359038,1
162,11.58153606,11.85650751,0.274971452,0.661356538,-0.010927476,0.650429062,1
163,11.02170178,11.07451336,0.052811584,0.66368846,0.016910025,0.680598485,1
164,11.77773969,11.51686476,-0.260874937,0.704579031,-0.006454987,0.698124043,1
165,12.98647289,12.85718449,-0.129288401,0.784178575,-0.00670097,0.777477606,1
166,12.10338749,12.35263862,0.249251135,0.682874788,0.00638283,0.689257617,1
167,11.47937773,11.64981423,0.170436498,0.727584639,-0.007870133,0.719714506,1
168,13.96912726,13.93361527,-0.035511991,0.804341113,0.011002055,0.815343168,1
169,11.07136191,11.13088327,0.059521358,0.677843656,0.006234041,0.684077697,1
170,11.86546937,11.8932269,0.027757529,0.717291827,-0.000381512,0.716910315,1
171,11.90416962,11.62851494,-0.275654684,0.732774038,-0.014820268,0.71795377,1
172,14.2513336,14.21450773,-0.036825871,0.803199718,-0.001838513,0.801361205,1
173,10.97220792,10.98804836,0.015840438,0.659135446,0.009449363,0.668584809,1
174,10.17582623,10.43959417,0.263767942,0.648076172,0.003645939,0.651722111,1
175,11.66230804,11.82630968,0.164001637,0.696849414,0.004692174,0.701541588,1
176,12.56980786,12.61953827,0.049730406,0.721498904,0.008011928,0.729510832,1
177,14.51253863,14.56338058,0.050841943,0.789562701,0.000106845,0.789669546,1
178,13.0155375,12.62677301,-0.388764492,0.69502198,-0.019179765,0.675842215,1
179,11.48205106,11.55850241,0.076451344,0.670115613,-0.000574332,0.669541281,1
180,11.03452746,10.89807178,-0.136455684,0.660596491,-0.00287156,0.657724931,1
181,11.19244887,11.03802402,-0.154424849,0.639615763,0.01392877,0.653544533,1
182,9.826245635,9.927753915,0.10150828,0.61219232,0.00282923,0.615021549,1
183,9.957875405,10.13757389,0.179698488,0.658006199,-0.005138014,0.652868186,1
184,11.92268131,11.99318279,0.070501488,0.669950123,-0.002941625,0.667008497,1
185,11.25033949,11.16648742,-0.083852073,0.67041942,0.00210518,0.6725246,1
186,12.41284502,12.72109238,0.308247355,0.683900369,0.009994014,0.693894382,1
187,11.7120172,11.81892333,0.106906136,0.679239048,0.018818966,0.698058014,1
188,12.82321293,12.85188524,0.028672315,0.747563864,-0.001549437,0.746014427,1
189,13.42932917,13.61502983,0.185700652,0.790006765,-0.004330295,0.785676471,1
190,11.35215156,11.39766468,0.045513117,0.69061664,-0.003258964,0.687357676,1
191,12.70471845,12.79442249,0.089704037,0.724390188,0.007106597,0.731496785,1
192,11.36042344,11.11031717,-0.250106264,0.649760656,0.00156492,0.651325575,1
193,12.81756508,12.6142858,-0.203279277,0.713518505,0.010044637,0.723563142,1
194,10.80150636,10.95704042,0.155534061,0.700402421,0.003770077,0.704172499,1
195,12.88829693,12.85985634,-0.028440589,0.740368701,0.004813373,0.745182074,1
196,12.27268463,12.22360203,-0.049082602,0.745215474,-0.006302323,0.738913151,1
197,12.05555663,11.93642482,-0.119131806,0.709599716,0.003481479,0.713081194,1
198,13.67011126,13.60928789,-0.06082337,0.763572977,-0.001187177,0.7623858,1
199,12.05786095,12.03054995,-0.027311,0.730436416,0.003212176,0.733648592,1
200,11.80587129,11.88811015,0.082238857,0.688712174,-0.005532013,0.68318016,1
201,11.78856781,11.84816407,0.059596268,0.664198694,0.000600171,0.664798865,1
202,12.84261079,13.06102734,0.218416545,0.777430878,-0.001208397,0.776222481,1
203,11.64452253,11.87226257,0.227740038,0.709032455,-0.003305418,0.705727037,1
204,10.97377351,11.07149285,0.097719344,0.666743038,0.008168187,0.674911226,1
205,10.64088602,10.95779546,0.316909442,0.639640937,0.003697352,0.643338289,1
206,13.33268055,13.29367137,-0.039009177,0.744962514,0.000768831,0.745731346,1
207,13.02454461,13.01598284,-0.008561764,0.75040063,0.009670708,0.760071338,1
208,12.33396253,12.41700324,0.083040705,0.721025369,0.009760898,0.730786268,1
209,12.19758303,12.00071042,-0.19687261,0.704998154,0.007862182,0.712860336,1
210,11.44230819,11.55956882,0.117260631,0.695162225,-0.006477061,0.688685165,1
211,11.7244904,11.62279569,-0.101694702,0.728913814,-0.012179096,0.716734718,1
212,11.82147358,11.91422488,0.092751299,0.68978058,0.004866475,0.694647055,1
213,13.19754358,13.04587323,-0.151670354,0.717728912,0.004150235,0.721879147,1
214,13.53193868,13.53467675,0.002738073,0.773071927,0.002335637,0.775407563,1
215,12.43925271,12.59039167,0.15113896,0.72340176,0.005136093,0.728537853,1
216,12.5390117,12.58936359,0.050351891,0.720537128,-0.001662808,0.71887432,1
217,12.38397334,12.43283184,0.048858494,0.715757198,0.005290095,0.721047293,1
218,12.31989695,12.24360141,-0.076295538,0.723951965,0.004231903,0.728183868,1
219,12.90728929,13.12989813,0.222608844,0.748454792,-0.000823761,0.747631031,1
220,11.72754731,11.7587171,0.031169787,0.701194528,0.009931965,0.711126493,1
221,12.04119877,11.8400983,-0.201100479,0.714673611,-3.71E-05,0.714636504,1
222,10.20475201,10.41675185,0.211999842,0.662107184,-0.015401874,0.64670531,1
223,10.71171189,10.81282579,0.101113895,0.61900487,-0.001306772,0.617698098,1
224,10.53958184,10.8828986,0.343316757,0.64174578,0.001549799,0.643295579,1
225,11.59834497,11.65684492,0.058499943,0.679140357,-0.002360556,0.676779801,1
226,12.1937405,12.24638256,0.052642066,0.691342081,-0.007097448,0.684244634,1
227,11.76242888,11.95615812,0.193729243,0.701526983,-0.00175444,0.699772543,1
228,12.43540636,12.68741,0.252003632,0.713885432,0.005143661,0.719029093,1
229,11.74066533,11.85137255,0.110707221,0.681915478,-0.000924831,0.680990647,1
230,11.27780966,11.30057626,0.022766599,0.687922572,0.010294543,0.698217116,1
231,12.40665946,12.57752328,0.170863819,0.696528642,0.00473914,0.701267783,1
232,11.94845623,11.78689009,-0.161566135,0.711981559,-0.007105955,0.704875604,1
233,12.44663516,12.33246489,-0.11417027,0.720298904,0.005940404,0.726239308,1
234,11.87378731,12.14294733,0.269160016,0.715859361,-0.00069584,0.715163521,1
235,12.14182569,12.07083788,-0.070987803,0.72454665,0.000276522,0.724823171,1
236,13.13560588,13.07284989,-0.062755996,0.757956778,0.003964627,0.761921404,1
237,11.37227402,11.53271695,0.16044293,0.653501234,-0.003477977,0.650023258,1
238,12.2380505,12.17352035,-0.064530156,0.67886417,-0.015826023,0.663038147,1
239,12.25868314,12.28662542,0.027942284,0.735452436,0.005426936,0.740879372,1
240,12.79439524,12.71695762,-0.077437617,0.727485778,0.0046925,0.732178278,1
241,9.839750546,9.622110365,-0.217640181,0.690924952,0.007907607,0.698832559,1
242,10.97062785,10.85630548,-0.114322368,0.69818796,-0.001894822,0.696293138,1
243,12.13604458,11.89273024,-0.243314338,0.717052407,0.001561101,0.718613508,1
244,14.12691636,14.08303702,-0.043879345,0.830163403,0.000396962,0.830560365,1
245,11.24418987,11.0057029,-0.23848697,0.690219053,0.008835092,0.699054144,1
246,12.81852228,12.83565586,0.017133583,0.746954506,-0.004024496,0.74293001,1
247,12.48883135,12.68333645,0.194505102,0.745246575,0.009048603,0.754295178,1
248,12.97570421,12.89139643,-0.084307777,0.757619525,0.007804557,0.765424081,1
249,10.3492662,10.16783208,-0.181434126,0.688358324,0.006438089,0.694796413,1
250,10.52887459,10.54547679,0.016602195,0.65950286,-0.00136941,0.65813345,1
251,11.18316812,11.05193009,-0.131238031,0.662694362,0.006432671,0.669127032,1
252,11.31342021,11.32532355,0.011903341,0.689056434,0.004130013,0.693186447,1
253,11.87909812,11.63078809,-0.248310022,0.714579835,0.009621353,0.724201188,1
254,12.61633445,12.64954309,0.033208642,0.697816036,0.006419272,0.704235308,1
255,10.25754195,10.27783819,0.020296238,0.602036551,-0.000581505,0.601455046,1
256,10.83503232,10.84690667,0.01187435,0.679859814,0.004221562,0.684081376,1
257,11.04810285,11.0469624,-0.001140453,0.695262504,-0.000500004,0.6947625,1
258,11.81321126,11.91534184,0.102130582,0.677743491,0.008267103,0.686010594,1
259,11.51599539,11.33954696,-0.176448425,0.743725224,0.006758888,0.750484112,1
260,13.1320804,13.25179211,0.11971171,0.776088351,-0.010229061,0.76585929,1
261,12.74609551,12.42783077,-0.318264741,0.761284477,0.008006241,0.769290718,1
262,13.28571578,13.32751855,0.041802768,0.77227855,-0.011473602,0.760804947,1
263,13.88571647,14.06899674,0.183280276,0.771432085,0.00024397,0.771676056,1
264,11.3472613,11.35766985,0.010408554,0.68282196,-0.011414943,0.671407017,1
265,11.36108443,11.17412634,-0.186958092,0.672837564,0.00123519,0.674072754,1
266,12.93400664,12.86559645,-0.068410198,0.787914886,0.013853274,0.801768161,1
267,14.0758302,14.12533583,0.049505628,0.802337412,0.009701488,0.8120389,1
268,11.74231109,11.651735,-0.090576093,0.701132599,-0.013808418,0.68732418,1
269,11.80718801,11.71948055,-0.087707464,0.706421556,-0.005772892,0.700648664,1
270,10.41338426,10.27184188,-0.141542379,0.61840348,-0.005163791,0.613239689,1
271,13.77791908,13.57970488,-0.198214201,0.788722924,0.009883228,0.798606152,1
272,10.76978076,10.93713067,0.167349915,0.663670676,0.000178926,0.663849602,1
273,11.97420099,12.06854413,0.094343146,0.725620892,-0.00439595,0.721224942,1
274,12.60266802,12.60047726,-0.002190764,0.743402776,-0.002573263,0.740829513,1
275,12.26727678,12.48704891,0.219772139,0.74893476,-0.000931168,0.748003592,1
276,11.02177713,10.80829504,-0.213482084,0.67490303,0.001046728,0.675949757,1
277,13.04424415,13.21904216,0.174798009,0.768486301,0.000327284,0.768813585,1
278,12.38703962,12.32755708,-0.059482539,0.71058553,-0.007702244,0.702883285,1
279,10.89089848,10.92417663,0.033278156,0.628160114,4.58E-05,0.62820588,1
280,12.6884531,12.45091772,-0.237535376,0.72465495,0.002847038,0.727501987,1
281,10.82435392,10.77040497,-0.053948957,0.635166958,-0.003808189,0.631358768,1
282,12.62920688,12.24258632,-0.386620569,0.722832388,0.005774886,0.728607275,1
283,11.65504868,11.49579101,-0.159257673,0.701552766,-0.002131341,0.699421424,1
284,12.10568884,11.95405175,-0.151637088,0.718698691,0.000206893,0.718905585,1
285,10.37899849,10.48355028,0.104551794,0.671340181,-0.006072982,0.665267198,1
286,11.00973464,10.84119582,-0.168538821,0.666697094,-0.009645994,0.657051101,1
287,11.56811315,11.58953614,0.021422989,0.710316842,-0.017090525,0.693226317,1
288,12.01088973,11.84580431,-0.165085423,0.69762908,-0.004864539,0.692764541,1
289,12.42499,12.38888982,-0.036100177,0.741096867,-0.00783016,0.733266708,1
290,12.46255804,12.66613297,0.203574932,0.723946821,0.001803812,0.725750633,1
291,12.79227658,12.98783903,0.19556245,0.737773475,-0.00738821,0.730385265,1
292,11.63411196,12.01269673,0.378584777,0.702700241,-0.008453628,0.694246613,1
293,11.40836696,11.54321498,0.134848015,0.681064655,0.002231592,0.683296248,1
294,11.6809699,11.75760292,0.076633013,0.688332624,-0.005498386,0.682834238,1
295,11.9794855,11.93522031,-0.044265192,0.714468755,-0.001864934,0.712603821,1
296,12.5842299,12.61980581,0.035575915,0.733545954,0.003285862,0.736831817,1
297,12.07631477,11.97213278,-0.104181992,0.717831595,0.007175461,0.725007056,1
298,11.37965996,11.53281025,0.153150286,0.676273831,-0.004983006,0.671290825,1
299,12.03252941,12.18388961,0.151360203,0.684417131,-0.009366973,0.675050158,1
300,11.29537918,11.38308076,0.087701576,0.667511074,-0.002375038,0.665136036,1
301,12.43269852,12.36103426,-0.071664262,0.707697547,0.004915363,0.712612909,1
302,11.86748804,11.90035775,0.032869704,0.684884069,-0.002744996,0.682139073,1
303,13.70420255,13.86602225,0.161819695,0.737595747,-0.01743579,0.720159958,1
304,13.16529296,13.16753998,0.00224702,0.778975411,0.007094817,0.786070228,1
305,11.90476239,11.75683073,-0.147931663,0.717667193,-0.002201879,0.715465313,1
306,10.94433399,10.95265103,0.008317034,0.656824608,-0.004785071,0.652039536,1
307,10.99728977,11.07219559,0.074905819,0.659286624,0.005198948,0.664485572,1
308,13.31722411,13.34845209,0.031227981,0.764844401,-0.007733157,0.757111244,1
309,10.85997138,10.80589414,-0.054077242,0.667139469,0.000730905,0.667870374,1
310,12.17099722,12.37101785,0.200020628,0.73272261,0.001750792,0.734473402,1
311,10.87763789,10.69447664,-0.183161245,0.647251159,-0.000789168,0.64646199,1
312,10.31266457,10.23419633,-0.078468233,0.649336735,0.003295886,0.652632622,1
313,11.73225632,11.74081784,0.008561518,0.686523794,0.005638026,0.692161819,1
314,10.85862182,10.99770056,0.139078741,0.662436761,0.005148503,0.667585264,1
315,12.45946397,12.59075654,0.131292575,0.702247474,-0.008418337,0.693829137,1
316,12.42027946,12.30393981,-0.116339653,0.723565885,-0.015066246,0.708499639,1
317,10.77908739,10.51628303,-0.262804361,0.638085841,0.012079071,0.650164912,1
318,12.53940878,12.37472991,-0.16467887,0.747149884,-0.00506455,0.742085335,1
319,12.38745639,12.34362565,-0.043830746,0.725480465,0.005705285,0.73118575,1
320,13.66863419,13.59026872,-0.078365464,0.787275145,0.003069944,0.79034509,1
321,12.61245844,12.82284599,0.21038755,0.737327223,0.006605182,0.743932406,1
322,11.59400427,11.31279171,-0.281212554,0.690757093,-0.001978233,0.68877886,1
323,12.78278982,12.78518387,0.002394055,0.757957128,0.004899592,0.76285672,1
324,12.98904012,13.11784686,0.12880674,0.750246025,-0.002498767,0.747747258,1
325,11.32396242,11.4213583,0.097395875,0.673414477,-0.00321637,0.670198106,1
326,11.92083621,11.654618,-0.266218209,0.708299567,0.01519991,0.723499477,1
327,11.7181316,11.68535015,-0.032781447,0.671915842,0.000578304,0.672494147,1
328,12.7030511,12.83364331,0.130592213,0.709100972,0.001449086,0.710550058,1
329,11.46252557,11.44039581,-0.022129756,0.736648995,-0.00501819,0.731630805,1
330,13.60992335,13.47952637,-0.130396982,0.76903581,-0.002713324,0.766322486,1
331,12.55415029,12.63337793,0.079227644,0.725374827,-0.002752282,0.722622544,1
332,11.73457706,12.04740439,0.312827336,0.702577291,0.004922633,0.707499924,1
333,12.19129756,12.21540296,0.024105405,0.73496193,-0.00539057,0.72957136,1
334,10.81271465,10.81094499,-0.001769656,0.658471925,0.004017194,0.662489119,1
335,11.80264762,11.84694717,0.044299545,0.69941548,-0.005451175,0.693964305,1
336,12.48788918,12.44029269,-0.047596492,0.71292237,0.005876154,0.718798524,1
337,11.93768448,12.08670064,0.149016158,0.733866849,0.007356799,0.741223648,1
338,11.82141866,11.78329738,-0.038121285,0.674992886,0.001838929,0.676831814,1
339,12.78675031,13.02436812,0.237617815,0.729325629,-0.006400833,0.722924796,1
340,11.82797486,11.86798111,0.040006254,0.738762337,-0.014771567,0.72399077,1
